,date_crawled,name,price,ab_test,vehicle_type,registration_year,gear_box,power_ps,model,odometer_km,registration_month,fuel_type,brand,unrepaired_damage,ad_created,postal_code,last_seen,odometer_km_group
8002,2016-10-03 10:42:00,Volkswagen_Caravelle_4MOTION_Lang_DPF,9000.0,test,bus,2009.0,Manual,131.0,transporter,150000,3.0,diesel,volkswagen,No,2016-10-03,31860.0,2016-06-04 11:45:00,"150,000 Km"
8003,2016-10-03 11:44:00,Volkswagen_Multivan_T4_TDI_Topstar,7900.0,test,bus,1998.0,Manual,102.0,transporter,150000,3.0,diesel,volkswagen,No,2016-10-03,14532.0,2016-03-17 16:18:00,"150,000 Km"
8004,2016-08-03 09:55:00,Renault_Twingo_1.2_LEV_16V_75_Expression,6450.0,control,kleinwagen,2013.0,Manual,75.0,twingo,20000,11.0,petrol,renault,No,2016-08-03,70771.0,2016-07-04 03:45:00,"50,000 Km"
8005,2016-09-03 15:49:00,Super_zuverlaessiger_Audi_A4_2_6L_V6_Mit_HU/AU_NEU,2500.0,control,limousine,1996.0,Manual,150.0,a4,150000,3.0,petrol,audi,No,2016-09-03,31582.0,2016-12-03 15:15:00,"150,000 Km"
8006,2016-03-14 15:53:00,BMW_120i,10500.0,control,limousine,2008.0,Manual,170.0,1er,80000,4.0,petrol,bmw,No,2016-03-14,8468.0,2016-05-04 19:44:00,"100,000 Km"
8007,2016-01-04 17:57:00,Volkswagen_Touran_1.4_TSI_Freestyle___NAVI___sehr_gepflegt,12450.0,test,bus,2010.0,Manual,140.0,touran,70000,4.0,petrol,volkswagen,No,2016-01-04,63075.0,2016-05-04 13:45:00,"100,000 Km"
8008,2016-12-03 17:50:00,Audi_A4_Avant_2.0_TDI_DPF_Sportpaket_Leder_Xenon,10950.0,test,kombi,2009.0,Manual,143.0,a4,150000,9.0,diesel,audi,No,2016-12-03,68229.0,2016-12-03 17:50:00,"150,000 Km"
8010,2016-12-03 10:56:00,Mazda_5_Top_Zustand,11800.0,control,bus,2010.0,Manual,116.0,5_reihe,50000,4.0,petrol,mazda,No,2016-12-03,18069.0,2016-06-04 03:46:00,"50,000 Km"
8011,2016-03-25 18:54:00,Volkswagen__VW_Golf_IV_1.4_Klima__FFB__BC__ATM_50_Tkm,1790.0,test,limousine,1999.0,Manual,75.0,golf,150000,6.0,petrol,volkswagen,No,2016-03-25,14929.0,2016-01-04 04:18:00,"150,000 Km"
8013,2016-03-16 16:55:00,Seat_Ibiza_1.4_16V,6980.0,control,kleinwagen,2010.0,Manual,86.0,ibiza,70000,12.0,petrol,seat,No,2016-03-16,86833.0,2016-03-30 07:46:00,"100,000 Km"
8014,2016-03-14 18:25:00,Jaguar_XJ6,3000.0,control,limousine,1980.0,Automatic,169.0,andere,70000,2.0,petrol,jaguar,Yes,2016-03-14,60311.0,2016-06-04 09:17:00,"100,000 Km"
8015,2016-12-03 12:50:00,Ford_Fiesta,5750.0,test,kleinwagen,2010.0,Manual,68.0,fiesta,125000,5.0,diesel,ford,No,2016-12-03,41812.0,2016-03-14 20:47:00,"150,000 Km"
8016,2016-03-15 18:46:00,Ford_Fiesta_1.4_TDCI,1999.0,control,kleinwagen,2002.0,Manual,68.0,fiesta,150000,10.0,diesel,ford,No,2016-03-15,51375.0,2016-03-21 18:16:00,"150,000 Km"
8017,2016-05-04 13:36:00,Smart_450_ForTwo_Motorschaden_zum_schlachten_Bastler,600.0,test,kleinwagen,2003.0,Automatic,45.0,fortwo,150000,1.0,petrol,smart,Yes,2016-05-04,47169.0,2016-05-04 13:36:00,"150,000 Km"
8018,2016-11-03 13:56:00,Mercedes_Benz_E_220_T_CDI_Automatik_Avantgarde_DPF,11900.0,test,kombi,2005.0,Automatic,150.0,e_klasse,150000,3.0,diesel,mercedes_benz,No,2016-11-03,76356.0,2016-07-04 11:17:00,"150,000 Km"
8019,2016-03-29 13:25:00,Mercedes_Benz_C_350_T_7G_TRONIC_Avantgarde,17500.0,test,kombi,2009.0,Automatic,272.0,c_klasse,150000,1.0,petrol,mercedes_benz,No,2016-03-29,57299.0,2016-06-04 00:16:00,"150,000 Km"
8020,2016-03-28 20:55:00,MG_MGF_1.8i,1560.0,control,cabrio,1998.0,Manual,120.0,UnKnown,150000,5.0,petrol,sonstige_autos,No,2016-03-28,49847.0,2016-07-04 03:44:00,"150,000 Km"
8021,2016-03-19 21:36:00,Opel_Zafira_1.6_CNG_Navi_++TÜV_NEU++,4490.0,control,bus,2008.0,Manual,94.0,zafira,150000,12.0,cng,opel,No,2016-03-19,35576.0,2016-03-28 08:17:00,"150,000 Km"
8023,2016-04-04 11:56:00,Volkswagen_Polo,1000.0,control,kleinwagen,2000.0,Manual,75.0,polo,150000,6.0,petrol,volkswagen,No,2016-04-04,75172.0,2016-06-04 13:44:00,"150,000 Km"
8024,2016-03-30 20:47:00,Opel_corsa_1_2,3500.0,control,UnKnown,2016.0,UnKnown,0.0,corsa,150000,7.0,petrol,opel,UnKnown,2016-03-30,66892.0,2016-07-04 13:17:00,"150,000 Km"
8025,2016-03-17 09:52:00,Volkswagen_Multivan,10500.0,test,bus,2006.0,Manual,105.0,transporter,150000,3.0,diesel,volkswagen,No,2016-03-17,37339.0,2016-03-17 10:43:00,"150,000 Km"
8026,2016-03-20 00:56:00,Nissan_Qashqai_2.0_Tekna,14000.0,control,suv,2010.0,Manual,141.0,qashqai,60000,10.0,petrol,nissan,No,2016-03-20,25718.0,2016-06-04 03:15:00,"100,000 Km"
8027,2016-03-18 10:47:00,Renault_Clio,1250.0,control,kleinwagen,1999.0,Manual,58.0,UnKnown,150000,8.0,petrol,renault,No,2016-03-18,25917.0,2016-03-21 07:15:00,"150,000 Km"
8028,2016-03-30 17:47:00,Renault_Clio_1.6_16V,1500.0,control,kleinwagen,2003.0,Manual,107.0,clio,125000,6.0,petrol,renault,No,2016-03-30,66459.0,2016-03-30 17:47:00,"150,000 Km"
8030,2016-05-03 14:29:00,Ford_Focus_Sport_1_6ti_VCT_TÜV_09/17,3100.0,test,limousine,2005.0,Manual,116.0,focus,150000,3.0,petrol,ford,No,2016-05-03,35689.0,2016-03-15 10:45:00,"150,000 Km"
8031,2016-05-03 14:47:00,Touran_2_0_7_Sitze,2400.0,control,bus,2004.0,Manual,0.0,touran,150000,9.0,diesel,volkswagen,UnKnown,2016-05-03,33689.0,2016-05-03 15:16:00,"150,000 Km"
8032,2016-03-26 13:45:00,Renault_Megane_2.0_Coupe_Cabriolet_Dynamique,2990.0,control,cabrio,2005.0,Manual,135.0,megane,150000,6.0,petrol,renault,No,2016-03-26,95643.0,2016-06-04 01:17:00,"150,000 Km"
8033,2016-02-04 13:49:00,Volkswagen_Golf_Variant_1.4_TSI_DSG_Comfortline,13490.0,test,kombi,2009.0,Automatic,122.0,golf,50000,4.0,petrol,volkswagen,No,2016-02-04,1774.0,2016-06-04 12:16:00,"50,000 Km"
8034,2016-03-14 22:36:00,Renault_Twingo_1.2,1650.0,control,kleinwagen,2003.0,Manual,58.0,twingo,100000,6.0,petrol,renault,No,2016-03-14,73257.0,2016-03-19 23:19:00,"100,000 Km"
8035,2016-03-15 21:54:00,Mercedes_Benz_C_220_T_CDI_Automatik_Classic_DPF,6500.0,control,kombi,2005.0,Automatic,150.0,c_klasse,150000,1.0,diesel,mercedes_benz,No,2016-03-15,53844.0,2016-03-24 14:45:00,"150,000 Km"
8036,2016-10-03 10:52:00,Audi_A4_Avant_1.8_T,3500.0,test,kombi,2002.0,Manual,163.0,a4,150000,8.0,petrol,audi,No,2016-10-03,92533.0,2016-10-03 11:41:00,"150,000 Km"
8037,2016-03-23 15:57:00,Golf_2.0_TDI_DPF_Sportline,3000.0,test,limousine,2007.0,UnKnown,0.0,golf,150000,11.0,diesel,volkswagen,No,2016-03-23,52353.0,2016-03-23 15:57:00,"150,000 Km"
8038,2016-03-22 21:52:00,Skoda_Octavia_Combi_1.9_TDI,6900.0,control,kombi,2005.0,Manual,105.0,octavia,150000,12.0,diesel,skoda,No,2016-03-22,82398.0,2016-06-04 17:16:00,"150,000 Km"
8041,2016-03-20 16:40:00,BMW_Z4_roadster_2.0i_Facelift,9500.0,test,cabrio,2006.0,Manual,150.0,z_reihe,125000,5.0,petrol,bmw,No,2016-03-20,28357.0,2016-06-04 21:46:00,"150,000 Km"
8042,2016-03-28 12:39:00,Lieblings_Auto_MINI_Cooper_S,8850.0,test,kleinwagen,2006.0,Manual,170.0,cooper,90000,5.0,petrol,mini,No,2016-03-28,85221.0,2016-06-04 15:15:00,"100,000 Km"
8044,2016-03-19 09:50:00,Volvo_940_LPG_Autogas,1100.0,test,kombi,1993.0,Manual,82.0,andere,150000,7.0,lpg,volvo,UnKnown,2016-03-19,10967.0,2016-06-04 08:45:00,"150,000 Km"
8046,2016-03-30 18:39:00,Jeep_Willys,13800.0,test,suv,1951.0,Manual,73.0,andere,20000,3.0,petrol,jeep,No,2016-03-30,75031.0,2016-07-04 09:44:00,"50,000 Km"
8047,2016-12-03 23:44:00,Alfa_Romeo_156_JTD_Sportwagon_1.Hand_TÜV_08/17,2400.0,control,kombi,2006.0,Manual,115.0,156,150000,2.0,diesel,alfa_romeo,No,2016-02-03,38855.0,2016-03-15 18:15:00,"150,000 Km"
8048,2016-08-03 20:43:00,Audi_A4_1.8_TFSI__Alcantara__Navi__Xenon__EPH_Plus__Automatik.,12999.0,control,limousine,2008.0,Automatic,160.0,a4,125000,11.0,petrol,audi,No,2016-08-03,72762.0,2016-05-04 18:44:00,"150,000 Km"
8049,2016-03-31 10:54:00,Nissan_Micra_1.0_Tuev_Klima_usw.,1400.0,control,kleinwagen,2002.0,Manual,60.0,micra,125000,11.0,petrol,nissan,No,2016-03-31,58791.0,2016-06-04 04:17:00,"150,000 Km"
8051,2016-03-17 19:40:00,Mercedes_Benz_E_320_T_CDI_Avantgarde,7800.0,control,kombi,2003.0,Automatic,204.0,e_klasse,150000,8.0,diesel,mercedes_benz,No,2016-03-17,49525.0,2016-07-04 07:16:00,"150,000 Km"
8052,2016-02-04 09:56:00,BMW_Z3_Cabrio_*_LPG_Gasanlage_*_super_sparsam_*_Tausch_moeglich!,7500.0,control,cabrio,1997.0,Manual,140.0,z_reihe,150000,2.0,lpg,bmw,No,2016-02-04,10243.0,2016-06-04 08:15:00,"150,000 Km"
8054,2016-10-03 10:50:00,Fiat_Punto_1_2_Benziner_60_ps_servo_TÜV,1300.0,test,kleinwagen,2002.0,Manual,60.0,punto,80000,1.0,petrol,fiat,No,2016-10-03,44625.0,2016-03-28 16:18:00,"100,000 Km"
8055,2016-03-21 18:54:00,Peugeot_Boxer_1800_350_MH,3000.0,test,bus,1999.0,Manual,86.0,andere,70000,3.0,diesel,peugeot,No,2016-03-21,34369.0,2016-01-04 00:45:00,"100,000 Km"
8056,2016-03-29 07:36:00,Nockenwelle_kaputt,650.0,test,UnKnown,2005.0,Manual,147.0,astra,150000,0.0,unknown,opel,No,2016-03-29,33378.0,2016-03-29 08:56:00,"150,000 Km"
8057,2016-02-04 07:45:00,Mercedes_Benz_b170_tuev_neu,9000.0,test,kombi,2008.0,Manual,116.0,b_klasse,125000,9.0,petrol,mercedes_benz,No,2016-03-28,12359.0,2016-04-04 11:58:00,"150,000 Km"
8058,2016-03-21 01:59:00,Mercedes_Benz_E280_Avantgarde_1Hand_Automatic_Leder_Shz_Neu_Tuev,1999.0,test,limousine,2001.0,Automatic,204.0,e_klasse,150000,12.0,petrol,mercedes_benz,UnKnown,2016-03-21,70839.0,2016-03-23 19:20:00,"150,000 Km"
8059,2016-03-13 20:47:00,Ehmaliges_Testfahrzeug_von_Bmw_7er_V8,8500.0,control,limousine,2001.0,Automatic,0.0,UnKnown,150000,11.0,unknown,bmw,No,2016-03-13,53639.0,2016-06-04 19:16:00,"150,000 Km"
8060,2016-03-24 08:51:00,Suzuki_Liana_Kombi__Klima__ZV_mit_FB__4x_elek_Fensterheber_Mp3,800.0,control,kombi,2003.0,Manual,106.0,UnKnown,150000,9.0,petrol,sonstige_autos,No,2016-03-24,17033.0,2016-03-25 17:15:00,"150,000 Km"
8061,2016-03-31 13:38:00,Audi_TT_2.0_TSFI,14990.0,control,coupe,2006.0,Automatic,200.0,tt,150000,9.0,petrol,audi,No,2016-03-31,89143.0,2016-06-04 05:46:00,"150,000 Km"
8062,2016-03-15 15:58:00,Mercedes_Benz_C200_CDI_T_Modell_Kombi_Scheckheft_Alufelgen,12490.0,control,UnKnown,2011.0,Manual,136.0,c_klasse,150000,7.0,diesel,mercedes_benz,No,2016-03-15,15366.0,2016-03-21 14:17:00,"150,000 Km"
8063,2016-03-27 18:45:00,Verkaufe/Tausche_golf_3_TÜV_NEU_sehr_gute_zustand,1200.0,control,limousine,1997.0,Manual,60.0,golf,150000,6.0,petrol,volkswagen,No,2016-03-27,13585.0,2016-05-04 15:17:00,"150,000 Km"
8064,2016-03-29 16:38:00,BMW_328i_cabrio,4300.0,control,cabrio,1996.0,Manual,193.0,3er,150000,2.0,petrol,bmw,No,2016-03-29,74074.0,2016-06-04 02:15:00,"150,000 Km"
8065,2016-03-30 19:25:00,Audi_A3_1.6_Ambition__S3_Look_und_vielen_Extras,5500.0,test,limousine,2004.0,Manual,102.0,a3,150000,3.0,petrol,audi,No,2016-03-30,57555.0,2016-03-04 12:24:00,"150,000 Km"
8066,2016-11-03 13:25:00,Fiat_Freemont_2.0_Multijet_16V_DPF_Urban,16500.0,test,bus,2012.0,Manual,140.0,andere,60000,11.0,diesel,fiat,No,2016-11-03,35578.0,2016-06-04 10:46:00,"100,000 Km"
8067,2016-03-26 20:45:00,Opel_Vectra_B_automatic,2150.0,control,limousine,1998.0,Automatic,101.0,vectra,125000,4.0,petrol,opel,No,2016-03-26,51545.0,2016-06-04 05:44:00,"150,000 Km"
8068,2016-03-15 14:25:00,Skoda_Octavia_Combi_1.6_TDI_DSG_Style_VOLL_5J_Garantie,30700.0,test,kombi,2016.0,Automatic,110.0,octavia,5000,2.0,diesel,skoda,No,2016-03-15,61191.0,2016-06-04 04:17:00,"50,000 Km"
8069,2016-03-27 14:47:00,Vw_Golf_3__1_8_Family,1000.0,control,kleinwagen,1997.0,Manual,75.0,golf,150000,0.0,petrol,volkswagen,No,2016-03-27,26441.0,2016-07-04 11:18:00,"150,000 Km"
8070,2016-03-13 14:45:00,Volkswagen_Passat_Variant_2.0_TDI_DPF_DSG_Highline_77500km,3500.0,test,kombi,2007.0,Automatic,170.0,passat,150000,5.0,diesel,volkswagen,Yes,2016-03-13,54313.0,2016-03-13 14:45:00,"150,000 Km"
8071,2016-07-03 12:53:00,Renault_Laguna_Grandtour,14999.0,test,kombi,2013.0,Manual,150.0,laguna,70000,9.0,diesel,renault,No,2016-07-03,6842.0,2016-03-17 04:45:00,"100,000 Km"
8072,2016-03-14 19:55:00,Ford_Focus_1.4,1100.0,control,limousine,2001.0,Manual,75.0,focus,150000,6.0,petrol,ford,Yes,2016-03-14,81825.0,2016-03-19 08:45:00,"150,000 Km"
8073,2016-03-04 20:40:00,Mercedes_Benz_ML_270_CDI,5900.0,test,suv,2002.0,Automatic,163.0,m_klasse,150000,3.0,diesel,mercedes_benz,Yes,2016-03-04,48488.0,2016-05-04 21:17:00,"150,000 Km"
8074,2016-03-28 20:45:00,Golf__4_cabrio_1.6,4100.0,control,cabrio,2000.0,Automatic,101.0,golf,125000,4.0,petrol,volkswagen,No,2016-03-28,14770.0,2016-01-04 06:17:00,"150,000 Km"
8075,2016-03-28 00:38:00,Mitsubishi_Eclipse_Spyder_Showcar_Tuning_Raritaet_US_Cabrio_Tuev,16000.0,control,cabrio,1997.0,Automatic,143.0,andere,150000,0.0,unknown,mitsubishi,No,2016-03-27,74243.0,2016-06-04 09:15:00,"150,000 Km"
8076,2016-05-04 11:55:00,Mercedes_190_E_2_6_160_PS,1490.0,test,limousine,1989.0,Automatic,160.0,andere,150000,6.0,petrol,mercedes_benz,No,2016-05-04,45130.0,2016-05-04 12:40:00,"150,000 Km"
8078,2016-09-03 20:48:00,BMW_BMW_325i_NACHWEISssLICH__87tkm__XENON,4499.0,test,limousine,2002.0,Manual,192.0,3er,90000,4.0,petrol,bmw,No,2016-09-03,89250.0,2016-09-03 20:48:00,"100,000 Km"
8079,2016-03-29 11:48:00,VW_passat_kombi,800.0,test,kombi,1994.0,Manual,0.0,passat,150000,0.0,petrol,volkswagen,UnKnown,2016-03-29,95145.0,2016-03-31 04:16:00,"150,000 Km"
8080,2016-03-27 18:57:00,Nur_heute_der_alto_fuer_890€,890.0,control,limousine,2003.0,Manual,60.0,andere,150000,10.0,unknown,suzuki,UnKnown,2016-03-27,13409.0,2016-03-27 19:39:00,"150,000 Km"
8081,2016-03-14 22:59:00,Ford_Focus_Turnier_1.8__TDDI,1490.0,control,kombi,2003.0,Manual,90.0,focus,150000,7.0,diesel,ford,No,2016-03-14,36179.0,2016-03-24 19:44:00,"150,000 Km"
8082,2016-01-04 15:49:00,Jaguar_XJ6_3.2,4000.0,test,limousine,1995.0,Automatic,211.0,andere,150000,6.0,petrol,jaguar,No,2016-01-04,63454.0,2016-07-04 13:50:00,"150,000 Km"
8083,2016-03-15 14:54:00,BMW_530d,6800.0,control,limousine,2004.0,Automatic,218.0,5er,150000,2.0,diesel,bmw,No,2016-03-15,63741.0,2016-03-31 14:16:00,"150,000 Km"
8084,2016-02-04 11:58:00,Zafira_1.8_LPG___7_Sitzer_LPG_AHK_KLIMA_BLUETOOTH!,2499.0,test,bus,1999.0,Manual,116.0,zafira,150000,6.0,lpg,opel,UnKnown,2016-02-04,48607.0,2016-02-04 12:44:00,"150,000 Km"
8085,2016-03-13 01:56:00,VW_Golf_2_Youngtimer_Oldtimer,1100.0,control,kleinwagen,1987.0,Manual,75.0,golf,150000,6.0,petrol,volkswagen,No,2016-03-13,79737.0,2016-03-28 08:16:00,"150,000 Km"
8086,2016-03-16 11:50:00,Golf_3_1_6_Pink_Floyd_Tuev_NEU_Nur_bis_16.03.16_18Uhr!!!,1350.0,test,limousine,1995.0,Manual,75.0,golf,150000,1.0,petrol,volkswagen,No,2016-03-16,40764.0,2016-03-19 08:17:00,"150,000 Km"
8087,2016-03-22 13:53:00,Mercedes_b170,9499.0,control,kombi,2008.0,Manual,116.0,b_klasse,125000,9.0,petrol,mercedes_benz,No,2016-03-22,12359.0,2016-03-22 13:53:00,"150,000 Km"
8088,2016-08-03 07:36:00,Mini_Cooper_Clubman_Diesel,8999.0,test,kombi,2009.0,Manual,109.0,clubman,125000,12.0,diesel,mini,No,2016-08-03,26340.0,2016-03-27 17:47:00,"150,000 Km"
8089,2016-03-04 15:48:00,Mitsubishi_Colt_1.1,3199.0,test,limousine,2008.0,Manual,75.0,colt,125000,11.0,petrol,mitsubishi,No,2016-03-04,17034.0,2016-05-04 15:16:00,"150,000 Km"
8090,2016-03-17 19:58:00,Audi_A8_v8_mit_gasanlage_Prins,5000.0,control,limousine,1999.0,Automatic,310.0,UnKnown,150000,9.0,unknown,audi,UnKnown,2016-03-17,72461.0,2016-03-29 02:15:00,"150,000 Km"
8091,2016-03-19 15:06:00,Volkswagen_Beetle,1999.0,test,kleinwagen,1998.0,Manual,107.0,beetle,150000,12.0,diesel,volkswagen,No,2016-03-19,61118.0,2016-05-04 05:17:00,"150,000 Km"
8092,2016-02-04 01:36:00,Ford_Fiesta,1500.0,test,kleinwagen,2000.0,Manual,60.0,fiesta,125000,4.0,petrol,ford,No,2016-02-04,15344.0,2016-06-04 06:17:00,"150,000 Km"
8093,2016-03-30 17:54:00,Peugeot_307_1_6_Benzin_TÜV_Defekt_fuer_Bastler,999.0,control,kleinwagen,2004.0,Manual,109.0,3_reihe,150000,0.0,petrol,peugeot,Yes,2016-03-30,35759.0,2016-03-30 20:46:00,"150,000 Km"
8094,2016-02-04 12:11:00,Peugeot_106,800.0,test,kleinwagen,2001.0,Manual,60.0,1_reihe,150000,3.0,petrol,peugeot,No,2016-03-31,65187.0,2016-02-04 13:29:00,"150,000 Km"
8095,2016-04-04 18:50:00,Megan_Cabrio_fuer_Bastler,650.0,test,cabrio,1998.0,Manual,90.0,megane,150000,11.0,petrol,renault,No,2016-04-04,30627.0,2016-04-04 18:50:00,"150,000 Km"
8096,2016-05-04 08:30:00,Mazda_6_Sport_Kombi_2.0_Exclusive__TÜV_01.2018,2799.0,test,kombi,2003.0,Manual,141.0,6_reihe,150000,1.0,petrol,mazda,UnKnown,2016-05-04,57562.0,2016-05-04 12:28:00,"150,000 Km"
8097,2016-02-04 15:41:00,Audi_A4_2.0_TDI,6800.0,control,limousine,2005.0,Manual,140.0,a4,150000,2.0,diesel,audi,No,2016-02-04,72280.0,2016-06-04 14:16:00,"150,000 Km"
8098,2016-03-14 16:50:00,MINI_Cooper_S_R56__Vollleder__Bi_Xenon__Klimaaut._JCW,7990.0,test,kleinwagen,2007.0,Manual,174.0,cooper,100000,2.0,petrol,mini,No,2016-03-14,86381.0,2016-03-18 04:16:00,"100,000 Km"
8099,2016-05-03 20:37:00,Opel_Corsa_1.0_12V_Edition,2250.0,control,kleinwagen,2006.0,Manual,60.0,corsa,125000,7.0,petrol,opel,No,2016-05-03,42551.0,2016-06-03 04:17:00,"150,000 Km"
8101,2016-03-31 08:36:00,Volkswagen_Golf_2.0_TDI_DPF_GTD,14400.0,control,limousine,2011.0,Manual,170.0,golf,125000,8.0,diesel,volkswagen,No,2016-03-31,38444.0,2016-06-04 03:15:00,"150,000 Km"
8103,2016-03-28 09:52:00,Audi_A4_Avant_2.0,5000.0,control,kombi,2003.0,Manual,131.0,a4,150000,5.0,petrol,audi,No,2016-03-28,26197.0,2016-06-04 11:47:00,"150,000 Km"
8104,2016-03-26 14:59:00,BMW_316i_compact_M_Paket,700.0,control,coupe,1998.0,Manual,105.0,3er,150000,1.0,petrol,bmw,No,2016-03-26,66352.0,2016-04-04 01:46:00,"150,000 Km"
8105,2016-11-03 13:55:00,Ford_Mondeo_2.5_V6,3349.0,test,kombi,2001.0,Manual,170.0,mondeo,150000,10.0,petrol,ford,No,2016-11-03,97941.0,2016-03-24 17:17:00,"150,000 Km"
8106,2016-03-14 17:51:00,Toyota_carina1.8_servo_cenral_Klima,1600.0,test,limousine,1998.0,Manual,0.0,UnKnown,150000,6.0,petrol,toyota,UnKnown,2016-03-14,21109.0,2016-03-14 17:51:00,"150,000 Km"
8107,2016-01-04 17:57:00,Volkswagen_Polo,550.0,test,kleinwagen,1999.0,Manual,60.0,polo,150000,11.0,petrol,volkswagen,No,2016-01-04,66649.0,2016-05-04 13:45:00,"150,000 Km"
8108,2016-03-25 09:56:00,VW_Touareg_5.0_V10_Tdi_Individual,7500.0,test,suv,2004.0,Automatic,310.0,UnKnown,150000,11.0,unknown,volkswagen,No,2016-03-25,27243.0,2016-06-04 09:46:00,"150,000 Km"
8109,2016-07-03 02:37:00,Porsche_cayenne_S_4_5_mit_prins_lpg_und_20_zoll,14990.0,test,suv,2005.0,Automatic,350.0,UnKnown,150000,12.0,lpg,porsche,No,2016-07-03,48691.0,2016-05-04 15:17:00,"150,000 Km"
8110,2016-03-22 14:41:00,Mercedes_SLK_200_Kompressor,5350.0,control,cabrio,2002.0,Automatic,163.0,slk,150000,9.0,petrol,mercedes_benz,No,2016-03-22,31785.0,2016-04-04 02:17:00,"150,000 Km"
8111,2016-03-23 09:56:00,"Golf4_""Generation""_1_4ltr_75PS_16V_ATM_176000Km_Tuev/AU_Neu",1900.0,test,kleinwagen,2000.0,Manual,75.0,golf,150000,9.0,unknown,volkswagen,UnKnown,2016-03-23,54318.0,2016-03-27 14:15:00,"150,000 Km"
8112,2016-07-03 12:38:00,Audi_A6_2.5_tdi_tuev_neu_01/2018_tausche/verkaufe,2999.0,test,limousine,2002.0,Automatic,0.0,a6,150000,3.0,diesel,audi,No,2016-07-03,41836.0,2016-03-21 03:15:00,"150,000 Km"
8113,2016-03-04 19:46:00,A4_S_line_Quattro_FULL_PAKET,2500.0,test,kombi,2003.0,UnKnown,0.0,a4,150000,0.0,diesel,audi,UnKnown,2016-03-04,28195.0,2016-03-04 19:46:00,"150,000 Km"
8114,2016-03-20 19:39:00,Peugeot_206_CC_Roland_Garros_Cabrio_Benzin_2003,2200.0,test,cabrio,2003.0,Manual,110.0,2_reihe,150000,3.0,petrol,peugeot,No,2016-03-20,63452.0,2016-03-25 21:15:00,"150,000 Km"
8115,2016-03-24 11:38:00,Volkswagen_Golf_Variant_1.6_TDI_BlueMotion_Zahnriemen_neu,5700.0,test,kombi,2011.0,Manual,105.0,golf,150000,7.0,diesel,volkswagen,No,2016-03-24,49377.0,2016-07-04 01:46:00,"150,000 Km"
8116,2016-03-20 23:54:00,Ford_C_max_2_0_TDCI_136PS_6_Gang_ahk_alu_cmax,1500.0,control,bus,2004.0,Manual,136.0,c_max,150000,12.0,diesel,ford,No,2016-03-20,42799.0,2016-05-04 17:22:00,"150,000 Km"
8117,2016-03-25 22:54:00,Toyota_Yaris_Verso_Bj.02.2001_TÜV_02/17_1_5_Liter_106PS_Silber,2250.0,control,bus,2001.0,Manual,0.0,verso,150000,2.0,petrol,toyota,UnKnown,2016-03-25,44359.0,2016-03-26 07:44:00,"150,000 Km"
8118,2016-03-17 13:52:00,Verkaufe_bmw_316_Compakt,600.0,control,kleinwagen,1998.0,UnKnown,102.0,3er,150000,3.0,petrol,bmw,Yes,2016-03-17,37139.0,2016-03-17 14:41:00,"150,000 Km"
8119,2016-03-15 15:58:00,Passat_1_6_TDI_Euro_5_ink_MwSt,10800.0,control,kombi,2013.0,Manual,105.0,passat,150000,3.0,diesel,volkswagen,UnKnown,2016-03-15,31737.0,2016-03-29 23:17:00,"150,000 Km"
8120,2016-03-18 16:36:00,VW_T2_WESTFALIA_Breitpritsche_Rat_Look_tiefer_T2a__T2b__T2ab,8490.0,test,UnKnown,1980.0,Manual,50.0,UnKnown,150000,2.0,unknown,volkswagen,UnKnown,2016-03-18,4575.0,2016-05-04 22:18:00,"150,000 Km"
8122,2016-03-21 17:53:00,Seat_Ibiza_zu_verkaufen,500.0,control,kleinwagen,1998.0,Manual,60.0,ibiza,80000,4.0,petrol,seat,No,2016-03-21,28277.0,2016-03-25 15:20:00,"100,000 Km"
8124,2016-05-04 12:47:00,Suzuki_vitara_de_luxe_power_pack_TOP,3000.0,test,suv,1992.0,Manual,80.0,andere,150000,1.0,petrol,suzuki,No,2016-05-04,51688.0,2016-05-04 12:47:00,"150,000 Km"
8125,2016-01-04 19:42:00,Opel_Corsa__City_1.2_Automatik_mit_TÜV,700.0,control,UnKnown,2016.0,Automatic,0.0,corsa,150000,6.0,petrol,opel,UnKnown,2016-01-04,94116.0,2016-01-04 19:42:00,"150,000 Km"
8126,2016-04-04 20:39:00,Volkswagen_Golf_1.4_Allwetterreifen_TÜV_Januar_2018,900.0,control,limousine,1994.0,Manual,60.0,golf,150000,8.0,petrol,volkswagen,No,2016-04-04,40789.0,2016-06-04 22:46:00,"150,000 Km"
8127,2016-03-30 21:58:00,Opel_vectra_1_6,1500.0,test,kombi,1998.0,Manual,101.0,vectra,150000,9.0,petrol,opel,No,2016-03-30,42277.0,2016-05-04 12:20:00,"150,000 Km"
8128,2016-03-17 18:39:00,Seat_Ibiza_BJ_2001_ohne_TÜV,500.0,control,limousine,2001.0,Manual,0.0,ibiza,150000,0.0,unknown,seat,Yes,2016-03-17,4158.0,2016-03-19 18:18:00,"150,000 Km"
8129,2016-03-28 23:56:00,Volkswagen_sharan,2600.0,test,bus,2000.0,Manual,116.0,sharan,150000,0.0,diesel,volkswagen,No,2016-03-28,32427.0,2016-05-04 15:44:00,"150,000 Km"
8130,2016-03-04 20:57:00,Opel_Zafira_1.6_Njoy,4100.0,test,bus,2005.0,Manual,100.0,zafira,125000,3.0,petrol,opel,No,2016-03-04,55126.0,2016-05-04 11:30:00,"150,000 Km"
